PlayerNr,Trx_Type,Trx_time,Balance_before,Balance_after
7681189725,bonus,2015-04-25 06:03:16,993.9599999999998,1561.5899999999997
7681189725,stake,2015-04-27 02:18:09,1561.5899999999997,1090.4599999999996
7681189725,bonus,2015-05-05 02:03:02,1090.4599999999996,1194.5899999999997
7681189725,stake,2015-05-25 08:13:16,1194.5899999999997,74.7199999999998
7681189725,win,2015-06-22 04:40:17,74.7199999999998,399.8799999999998
7681189725,stake,2015-07-11 10:28:42,399.8799999999998,319.66999999999985
7681189725,win,2015-07-24 23:30:33,319.66999999999985,1005.8299999999998
7681189725,stake,2015-08-14 00:20:32,1005.8299999999998,71.57999999999981
7681189725,bonus,2015-09-14 17:42:24,71.57999999999981,549.4299999999998
7681189725,stake,2015-09-24 07:16:14,549.4299999999998,494.90999999999985
7681189725,win,2015-10-30 22:11:08,494.90999999999985,1479.85
7681189725,stake,2015-12-21 12:46:32,1479.85,324.2199999999998
7681189725,win,2015-12-29 17:34:56,324.2199999999998,568.8199999999998
7681189725,stake,2016-01-01 01:22:39,568.8199999999998,171.8299999999998
7681189725,win,2016-01-11 18:16:50,171.8299999999998,912.2499999999998
7681189725,stake,2016-02-16 14:37:10,912.2499999999998,13.599999999999795
7681189725,withdrawal,2016-03-20 01:19:39,13.599999999999795,7.919999999999796
7681189725,win,2016-04-10 11:32:17,7.919999999999796,518.8099999999998
7681189725,stake,2016-05-26 09:11:04,518.8099999999998,479.3199999999998
7681189725,bonus,2016-07-31 20:36:44,479.3199999999998,816.2499999999998
7681189725,stake,2016-08-07 10:59:04,816.2499999999998,240.53999999999974
7681189725,bonus,2017-01-06 13:05:32,240.53999999999974,658.5899999999997
7681189725,stake,2017-02-08 20:00:16,658.5899999999997,638.6399999999996
7681189725,win,2017-02-14 14:16:41,638.6399999999996,1575.7699999999995
7681189725,stake,2017-04-06 23:05:12,1575.7699999999995,762.6099999999996
7681189725,win,2017-04-24 23:22:59,762.6099999999996,881.7099999999996
7681189725,stake,2017-06-14 01:09:21,881.7099999999996,615.9399999999996
7681189725,withdrawal,2017-07-08 23:07:21,615.9399999999996,271.4399999999996
7681189725,stake,2017-09-01 00:30:49,271.4399999999996,74.91999999999959
7681189725,win,2017-09-12 19:02:26,74.91999999999959,363.3199999999996
7681189725,stake,2017-12-22 01:14:59,363.3199999999996,184.4499999999996
7681189725,win,2018-02-23 15:01:50,184.4499999999996,1023.7399999999996
7681189725,stake,2018-03-15 00:57:32,1023.7399999999996,210.8299999999996
7681189725,win,2018-03-27 05:41:32,210.8299999999996,623.6599999999996
7681189725,stake,2018-05-24 05:14:48,623.6599999999996,154.7999999999996
7681189725,bonus,2018-06-11 14:03:46,154.7999999999996,422.14999999999964
7681189725,stake,2018-06-27 06:59:26,422.14999999999964,38.339999999999634
7681189725,win,2018-07-09 12:15:55,38.339999999999634,197.98999999999964
7681189725,stake,2018-08-24 09:36:18,197.98999999999964,145.91999999999965
7681189725,withdrawal,2018-09-07 03:28:12,145.91999999999965,125.55999999999965
7681189725,bonus,2018-09-22 03:23:54,125.55999999999965,1086.4599999999996
7681189725,win,2018-10-15 00:23:17,1086.4599999999996,1395.5799999999995
7681189725,withdrawal,2018-11-02 22:36:28,1395.5799999999995,306.9399999999994
7681189725,stake,2018-11-21 21:38:08,306.9399999999994,78.06999999999937
7681189725,bonus,2018-12-21 18:02:12,78.06999999999937,415.50999999999937
7681189725,win,2018-12-28 14:13:40,415.50999999999937,875.5599999999994
7681189725,withdrawal,2019-04-04 23:30:11,875.5599999999994,191.33999999999935
7681189725,win,2019-04-12 18:28:42,191.33999999999935,1161.3199999999993
7681189725,stake,2019-04-15 13:42:44,1161.3199999999993,929.3499999999992
7681189725,bonus,2019-04-26 16:34:05,929.3499999999992,1467.9499999999994
7681189725,stake,2019-06-09 15:55:40,1467.9499999999994,777.6999999999994
7681189725,bonus,2019-06-13 19:33:59,777.6999999999994,1635.6299999999992
7681189725,stake,2019-07-05 04:45:00,1635.6299999999992,999.9799999999992
7681189725,bonus,2019-07-22 19:39:26,999.9799999999992,1758.1299999999992
7681189725,stake,2019-08-12 19:43:32,1758.1299999999992,1740.2199999999991
7681189725,win,2019-08-21 21:20:39,1740.2199999999991,2425.2199999999993
7681189725,withdrawal,2019-09-21 05:37:02,2425.2199999999993,1300.6699999999994
7681189725,stake,2019-11-08 06:18:28,1300.6699999999994,725.8699999999994
7681189725,withdrawal,2020-01-16 04:04:07,725.8699999999994,161.95999999999947
7681189725,bonus,2020-01-25 02:38:24,161.95999999999947,420.3799999999995
7681189725,stake,2020-01-29 11:23:14,420.3799999999995,234.10999999999947
7681189725,win,2020-06-03 14:42:38,234.10999999999947,983.3799999999994
7681189725,bonus,2020-07-06 23:53:55,983.3799999999994,1768.9999999999995
7681189725,stake,2020-07-26 18:48:14,1768.9999999999995,1160.5399999999995
7681189725,withdrawal,2020-08-28 07:22:38,1160.5399999999995,694.4999999999995
7681189725,bonus,2020-12-22 10:27:08,694.4999999999995,1046.0599999999995
7681189725,stake,2020-12-29 14:49:38,1046.0599999999995,148.72999999999945
7681189725,win,2021-04-07 05:34:19,148.72999999999945,1126.8299999999995
7681189725,stake,2021-04-16 19:09:01,1126.8299999999995,1010.3999999999994
7681189725,win,2021-05-03 06:55:05,1010.3999999999994,1494.8499999999995
7681189725,stake,2021-09-11 21:51:17,1494.8499999999995,1266.8199999999995
7681189725,win,2021-10-06 04:54:47,1266.8199999999995,2261.9199999999996
7681189725,stake,2022-01-24 23:25:33,2261.9199999999996,2234.18
7681189725,win,2022-01-31 12:42:33,2234.18,2893.68
1139495753,bonus,2011-07-15 08:50:56,0,634.97
1139495753,withdrawal,2011-11-13 19:36:10,634.97,616.35
1139495753,stake,2011-12-10 20:04:28,616.35,86.09000000000003
1139495753,deposit,2012-02-07 14:52:21,86.09000000000003,849.23
1139495753,stake,2013-09-23 15:30:57,849.23,735.04
1139495753,win,2013-10-28 20:30:28,735.04,1104.15
1139495753,stake,2014-03-06 02:59:18,1104.15,699.8300000000002
1139495753,win,2014-04-04 16:40:25,699.8300000000002,716.9200000000002
1139495753,bonus,2014-04-11 17:19:43,716.9200000000002,1572.2800000000002
1139495753,stake,2014-05-22 10:32:13,1572.2800000000002,869.9800000000002
1139495753,win,2014-07-04 00:23:45,869.9800000000002,1084.2400000000002
1139495753,stake,2014-09-18 04:05:45,1084.2400000000002,248.82000000000028
1139495753,win,2014-10-12 20:14:39,248.82000000000028,1209.0100000000002
1139495753,stake,2014-10-12 22:56:33,1209.0100000000002,448.62000000000023
1139495753,withdrawal,2014-11-08 09:44:03,448.62000000000023,315.06000000000023
1139495753,win,2014-11-25 17:19:37,315.06000000000023,995.6800000000003
1139495753,stake,2015-01-16 07:33:15,995.6800000000003,515.7100000000003
1139495753,win,2015-02-07 02:37:57,515.7100000000003,1272.7300000000002
1139495753,withdrawal,2015-04-14 20:15:29,1272.7300000000002,391.8100000000003
1139495753,stake,2015-05-25 13:43:48,391.8100000000003,263.4100000000003
1139495753,win,2015-07-18 20:53:00,263.4100000000003,1034.0800000000004
1139495753,stake,2016-04-05 18:39:32,1034.0800000000004,410.7800000000004
1139495753,win,2016-06-21 19:12:45,410.7800000000004,503.39000000000044
1139495753,stake,2017-04-13 20:14:45,503.39000000000044,421.20000000000044
1139495753,win,2017-08-02 01:06:02,421.20000000000044,1318.2500000000005
1139495753,stake,2017-08-30 15:02:10,1318.2500000000005,528.5000000000005
1139495753,win,2017-10-01 12:30:02,528.5000000000005,643.0500000000004
1139495753,stake,2017-10-17 22:28:20,643.0500000000004,111.45000000000039
1139495753,bonus,2018-01-10 16:43:52,111.45000000000039,967.0800000000004
1139495753,win,2018-06-07 19:22:18,967.0800000000004,973.9900000000004
1139495753,stake,2018-09-15 16:14:13,973.9900000000004,787.9200000000003
1139495753,withdrawal,2018-11-27 14:56:42,787.9200000000003,694.0100000000003
1139495753,stake,2018-12-25 22:09:11,694.0100000000003,144.24000000000035
1139495753,win,2019-03-31 19:16:43,144.24000000000035,1087.5100000000002
1139495753,stake,2019-07-25 02:12:23,1087.5100000000002,57.6700000000003
1139495753,bonus,2019-10-16 04:20:21,57.6700000000003,811.7800000000003
1139495753,stake,2020-04-09 00:57:37,811.7800000000003,67.06000000000029
1139495753,withdrawal,2020-04-17 05:18:39,67.06000000000029,50.710000000000285
1139495753,stake,2020-05-30 04:53:41,50.710000000000285,13.260000000000282
1139495753,win,2020-06-13 07:53:49,13.260000000000282,910.5200000000003
1139495753,stake,2020-06-18 10:10:29,910.5200000000003,392.33000000000027
1139495753,withdrawal,2020-08-28 05:43:36,392.33000000000027,352.7000000000003
1139495753,stake,2020-09-29 22:38:58,352.7000000000003,241.55000000000027
1139495753,win,2020-11-24 08:27:18,241.55000000000027,706.1300000000002
1139495753,bonus,2021-01-13 17:35:21,706.1300000000002,1516.4900000000002
1139495753,stake,2021-03-15 04:31:51,1516.4900000000002,1184.1700000000003
1139495753,withdrawal,2021-06-13 20:14:32,1184.1700000000003,153.25000000000023
1139495753,stake,2021-11-05 18:00:41,153.25000000000023,97.75000000000023
9233256770,bonus,2021-10-12 00:26:57,0,802.09
9233256770,stake,2021-10-15 15:37:06,802.09,337.36
9233256770,win,2021-10-21 01:19:17,337.36,902.0
9233256770,stake,2021-10-22 04:47:02,902.0,680.31
9233256770,win,2021-10-25 04:09:17,680.31,933.1099999999999
9233256770,stake,2021-10-30 11:05:46,933.1099999999999,492.3199999999999
9233256770,win,2021-11-01 07:24:29,492.3199999999999,1404.1599999999999
9233256770,withdrawal,2021-11-08 04:40:28,1404.1599999999999,839.0499999999998
9233256770,bonus,2021-11-08 23:51:49,839.0499999999998,1068.7299999999998
9233256770,stake,2021-11-09 18:14:15,1068.7299999999998,720.7699999999998
9233256770,withdrawal,2021-11-09 18:26:15,720.7699999999998,23.869999999999777
9233256770,stake,2021-11-16 08:24:38,23.869999999999777,5.919999999999778
9233256770,win,2021-11-16 20:50:20,5.919999999999778,201.5699999999998
9233256770,stake,2021-11-17 07:52:30,201.5699999999998,116.14999999999979
9233256770,win,2021-11-18 15:04:11,116.14999999999979,1034.8799999999999
9233256770,stake,2021-11-25 21:54:31,1034.8799999999999,358.9899999999999
9233256770,bonus,2021-11-25 23:30:37,358.9899999999999,1171.44
9233256770,withdrawal,2021-11-26 05:28:06,1171.44,308.70000000000005
9233256770,stake,2021-11-28 19:38:45,308.70000000000005,39.82000000000005
9233256770,win,2021-12-01 09:36:43,39.82000000000005,667.5
9233256770,stake,2021-12-02 03:04:53,667.5,205.3
9233256770,win,2021-12-05 16:36:51,205.3,1015.8299999999999
9233256770,stake,2021-12-16 04:26:05,1015.8299999999999,153.9999999999999
9233256770,bonus,2021-12-17 08:55:05,153.9999999999999,576.2299999999999
9233256770,win,2021-12-17 11:16:46,576.2299999999999,902.6299999999999
9233256770,bonus,2021-12-17 22:29:13,902.6299999999999,1879.6899999999998
9233256770,stake,2021-12-18 02:16:21,1879.6899999999998,514.8299999999999
9233256770,win,2021-12-20 14:07:22,514.8299999999999,866.29
9233256770,stake,2021-12-21 21:43:44,866.29,494.60999999999996
9233256770,win,2021-12-23 11:01:10,494.60999999999996,1053.29
9233256770,stake,2021-12-28 14:41:47,1053.29,525.6999999999999
9233256770,win,2022-01-05 09:31:54,525.6999999999999,1373.06
9233256770,withdrawal,2022-01-08 20:07:45,1373.06,136.62999999999988
9233256770,stake,2022-01-10 12:02:52,136.62999999999988,54.30999999999989
9233256770,win,2022-01-10 20:28:15,54.30999999999989,389.1199999999999
9233256770,stake,2022-01-11 21:35:29,389.1199999999999,60.279999999999916
9233256770,win,2022-01-20 00:52:41,60.279999999999916,201.23999999999992
9233256770,stake,2022-01-20 14:00:05,201.23999999999992,172.25999999999993
9233256770,bonus,2022-01-24 15:43:52,172.25999999999993,914.8399999999999
6901582385,bonus,2017-07-27 07:35:28,0,10.61
6901582385,stake,2017-08-05 05:40:53,10.61,3.829999999999999
6901582385,win,2017-08-10 20:32:08,3.829999999999999,652.14
6901582385,stake,2017-08-28 12:12:45,652.14,542.18
6901582385,win,2017-09-01 14:55:32,542.18,854.03
6901582385,stake,2017-09-11 22:45:08,854.03,105.5
6901582385,win,2017-09-13 14:10:52,105.5,415.98
6901582385,stake,2017-10-07 16:09:55,415.98,256.34000000000003
6901582385,win,2017-11-06 11:17:30,256.34000000000003,587.86
6901582385,stake,2017-11-11 07:06:23,587.86,437.05
6901582385,bonus,2017-11-27 01:27:54,437.05,1098.97
6901582385,stake,2017-12-15 07:47:11,1098.97,1082.54
6901582385,withdrawal,2018-01-09 17:13:21,1082.54,655.56
6901582385,stake,2018-01-15 06:57:11,655.56,31.239999999999895
6901582385,win,2018-02-03 07:24:39,31.239999999999895,548.2599999999999
6901582385,stake,2018-03-03 02:55:18,548.2599999999999,48.80999999999989
6901582385,bonus,2018-03-09 17:49:23,48.80999999999989,53.66999999999989
6901582385,stake,2018-03-10 08:04:43,53.66999999999989,24.639999999999887
6901582385,win,2018-04-04 01:25:49,24.639999999999887,663.3499999999999
6901582385,stake,2018-04-15 02:22:42,663.3499999999999,213.9099999999999
6901582385,win,2018-05-03 04:05:02,213.9099999999999,1022.55
6901582385,stake,2018-05-09 22:50:23,1022.55,847.8399999999999
6901582385,win,2018-05-13 14:17:55,847.8399999999999,917.1499999999999
6901582385,stake,2018-06-22 12:02:39,917.1499999999999,787.9699999999998
6901582385,withdrawal,2018-08-26 21:20:55,787.9699999999998,684.6799999999998
6901582385,win,2018-09-01 23:09:38,684.6799999999998,1366.7199999999998
6901582385,stake,2018-10-30 14:06:06,1366.7199999999998,436.38999999999976
6901582385,win,2018-10-31 10:51:19,436.38999999999976,1152.4299999999998
6901582385,withdrawal,2018-11-26 00:11:02,1152.4299999999998,774.2599999999998
6901582385,win,2018-12-07 19:43:34,774.2599999999998,834.2999999999997
6901582385,stake,2019-02-16 01:14:13,834.2999999999997,292.12999999999977
6901582385,win,2019-03-04 22:02:14,292.12999999999977,1060.3099999999997
6901582385,stake,2019-03-12 19:39:45,1060.3099999999997,644.6599999999997
6901582385,win,2019-04-06 01:54:02,644.6599999999997,1528.4299999999998
6901582385,stake,2019-04-11 05:43:51,1528.4299999999998,1026.6299999999999
6901582385,win,2019-04-30 16:34:00,1026.6299999999999,1925.1599999999999
6901582385,withdrawal,2019-05-11 04:27:23,1925.1599999999999,269.9599999999998
6901582385,win,2019-06-12 14:25:59,269.9599999999998,493.41999999999985
6901582385,stake,2019-06-14 08:13:18,493.41999999999985,92.02999999999986
6901582385,win,2019-06-15 05:23:43,92.02999999999986,349.5099999999999
6901582385,stake,2019-06-17 21:46:35,349.5099999999999,113.96999999999989
6901582385,win,2019-07-01 15:12:47,113.96999999999989,880.3599999999999
6901582385,stake,2019-07-10 17:52:59,880.3599999999999,805.8799999999999
6901582385,bonus,2019-08-27 07:07:49,805.8799999999999,1367.3999999999999
6901582385,stake,2019-09-08 17:04:41,1367.3999999999999,139.02999999999997
6901582385,bonus,2019-09-15 05:46:07,139.02999999999997,498.78
6901582385,stake,2019-10-25 13:37:32,498.78,179.20999999999998
6901582385,bonus,2019-12-07 19:07:59,179.20999999999998,382.43999999999994
6901582385,stake,2019-12-13 03:56:09,382.43999999999994,218.71999999999994
6901582385,win,2019-12-16 23:26:01,218.71999999999994,809.3399999999999
6901582385,stake,2019-12-20 16:25:20,809.3399999999999,288.28999999999996
6901582385,win,2020-01-22 19:49:53,288.28999999999996,1201.6799999999998
6901582385,stake,2020-02-16 04:50:26,1201.6799999999998,681.1199999999999
6901582385,win,2020-02-19 20:17:52,681.1199999999999,1645.04
6901582385,stake,2020-03-18 12:09:01,1645.04,1600.3999999999999
6901582385,win,2020-03-30 20:31:19,1600.3999999999999,2442.3999999999996
6901582385,stake,2020-04-06 18:15:13,2442.3999999999996,1201.3099999999997
6901582385,win,2020-04-23 21:09:49,1201.3099999999997,2044.3699999999997
6901582385,stake,2020-05-09 13:51:52,2044.3699999999997,355.52999999999975
6901582385,win,2020-05-28 11:29:28,355.52999999999975,1246.4699999999998
6901582385,stake,2020-06-06 17:00:18,1246.4699999999998,660.3099999999998
6901582385,win,2020-06-25 22:50:35,660.3099999999998,916.7999999999998
6901582385,stake,2020-08-25 16:38:23,916.7999999999998,131.56999999999982
6901582385,withdrawal,2020-09-02 14:55:52,131.56999999999982,7.209999999999823
6901582385,stake,2020-09-24 04:11:47,7.209999999999823,5.939999999999824
6901582385,deposit,2020-10-08 23:39:48,5.939999999999824,211.31999999999982
6901582385,stake,2020-10-10 03:50:52,211.31999999999982,166.13999999999982
6901582385,win,2020-10-14 05:32:48,166.13999999999982,799.6999999999998
6901582385,stake,2020-11-21 04:38:14,799.6999999999998,471.6299999999998
6901582385,withdrawal,2020-11-27 03:00:21,471.6299999999998,64.22999999999985
6901582385,stake,2020-12-01 22:57:40,64.22999999999985,27.64999999999985
6901582385,win,2020-12-06 16:50:15,27.64999999999985,479.66999999999985
6901582385,stake,2020-12-10 13:58:24,479.66999999999985,35.159999999999854
6901582385,withdrawal,2020-12-22 23:29:01,35.159999999999854,16.529999999999855
6901582385,stake,2021-01-04 04:10:49,16.529999999999855,10.269999999999856
6901582385,deposit,2021-01-26 17:29:23,10.269999999999856,333.32999999999987
6901582385,stake,2021-01-28 23:24:06,333.32999999999987,115.52999999999986
6901582385,win,2021-02-11 14:12:32,115.52999999999986,591.8099999999998
6901582385,stake,2021-02-12 03:04:06,591.8099999999998,480.5799999999998
6901582385,win,2021-02-16 01:28:39,480.5799999999998,1009.7699999999999
6901582385,stake,2021-04-10 01:46:47,1009.7699999999999,826.2199999999998
6901582385,withdrawal,2021-04-27 03:36:29,826.2199999999998,691.5399999999997
6901582385,win,2021-05-06 12:34:00,691.5399999999997,1080.6499999999996
6901582385,stake,2021-05-10 14:14:12,1080.6499999999996,753.9999999999997
6901582385,win,2021-06-21 12:04:56,753.9999999999997,1633.4899999999998
6901582385,stake,2021-07-25 22:18:10,1633.4899999999998,960.4899999999998
6901582385,win,2021-07-26 22:37:44,960.4899999999998,1697.85
6901582385,stake,2021-08-02 14:00:02,1697.85,682.8399999999999
6901582385,withdrawal,2021-08-03 14:33:38,682.8399999999999,548.5799999999999
6901582385,stake,2021-08-11 07:40:15,548.5799999999999,397.38999999999993
6901582385,win,2021-08-15 00:47:00,397.38999999999993,1296.9399999999998
6901582385,stake,2021-09-16 07:59:49,1296.9399999999998,275.4799999999998
6901582385,win,2021-10-05 08:16:48,275.4799999999998,588.1699999999998
6901582385,bonus,2021-10-23 16:56:20,588.1699999999998,901.2399999999998
6901582385,withdrawal,2021-10-26 03:14:48,901.2399999999998,759.4999999999998
6901582385,stake,2021-10-30 01:49:53,759.4999999999998,28.319999999999823
6901582385,win,2021-12-10 00:19:07,28.319999999999823,425.23999999999984
6901582385,stake,2021-12-30 21:47:32,425.23999999999984,328.4499999999998
3490297765,deposit,2016-04-02 18:43:28,0,508.45
3490297765,stake,2016-06-10 19:14:24,508.45,246.49
3490297765,bonus,2016-11-21 20:01:06,246.49,983.86
3490297765,stake,2017-04-07 21:26:17,983.86,773.87
3490297765,win,2017-08-14 23:32:36,773.87,1179.01
3490297765,stake,2017-10-05 17:23:16,1179.01,762.99
3490297765,withdrawal,2017-12-02 04:30:30,762.99,174.44000000000005
3490297765,stake,2018-01-21 04:18:33,174.44000000000005,62.41000000000005
3490297765,win,2018-02-15 01:00:14,62.41000000000005,527.83
3490297765,stake,2018-06-15 06:27:30,527.83,30.190000000000055
3490297765,win,2018-06-17 06:23:07,30.190000000000055,547.2
3490297765,stake,2018-06-19 14:16:22,547.2,189.18000000000006
3490297765,withdrawal,2018-08-23 17:26:35,189.18000000000006,154.65000000000006
3490297765,stake,2018-09-22 22:18:53,154.65000000000006,13.06000000000006
3490297765,win,2018-12-18 05:54:55,13.06000000000006,550.8000000000001
3490297765,stake,2019-01-28 15:28:08,550.8000000000001,385.86000000000007
3490297765,bonus,2019-04-07 20:10:54,385.86000000000007,661.69
3490297765,win,2019-04-12 01:29:48,661.69,1569.2800000000002
3490297765,stake,2019-07-29 06:16:28,1569.2800000000002,485.33000000000015
3490297765,bonus,2019-08-04 20:47:18,485.33000000000015,1478.98
3490297765,stake,2019-10-14 03:36:12,1478.98,76.32999999999993
3490297765,win,2019-11-18 09:51:53,76.32999999999993,322.56999999999994
3490297765,stake,2019-12-08 16:47:26,322.56999999999994,224.96999999999994
3490297765,win,2019-12-25 11:54:26,224.96999999999994,329.91999999999996
3490297765,withdrawal,2020-04-27 09:22:59,329.91999999999996,146.12999999999997
3490297765,bonus,2020-05-19 11:07:15,146.12999999999997,168.16999999999996
3490297765,stake,2020-05-30 06:27:56,168.16999999999996,122.68999999999997
3490297765,bonus,2020-06-14 21:51:55,122.68999999999997,985.14
3490297765,withdrawal,2020-08-18 05:20:57,985.14,701.46
3490297765,win,2020-08-27 01:50:40,701.46,1003.74
3490297765,stake,2021-01-17 10:54:50,1003.74,88.07000000000005
3490297765,withdrawal,2021-06-04 20:20:04,88.07000000000005,27.450000000000053
3490297765,win,2021-08-24 04:33:37,27.450000000000053,906.12
3490297765,stake,2021-10-09 15:30:00,906.12,296.31000000000006
3490297765,win,2022-01-20 17:56:54,296.31000000000006,394.5400000000001
8417073921,bonus,2021-08-13 21:16:59,0,819.2
8417073921,stake,2021-08-14 14:28:11,819.2,780.1500000000001
8417073921,withdrawal,2021-08-15 17:54:16,780.1500000000001,744.7700000000001
8417073921,win,2021-08-23 09:28:46,744.7700000000001,1403.4700000000003
8417073921,withdrawal,2021-08-25 19:24:01,1403.4700000000003,1296.0800000000002
8417073921,stake,2021-08-28 11:15:51,1296.0800000000002,610.3000000000002
8417073921,win,2021-09-03 08:57:17,610.3000000000002,754.2500000000002
8417073921,stake,2021-09-07 20:01:31,754.2500000000002,487.68000000000023
8417073921,win,2021-09-09 06:20:42,487.68000000000023,1194.6900000000003
8417073921,stake,2021-09-14 20:37:06,1194.6900000000003,358.1400000000003
8417073921,bonus,2021-09-15 02:04:13,358.1400000000003,447.23000000000036
8417073921,win,2021-09-17 14:05:18,447.23000000000036,977.7600000000003
8417073921,stake,2021-09-18 05:22:46,977.7600000000003,844.5200000000003
8417073921,bonus,2021-09-19 13:21:11,844.5200000000003,1091.7000000000003
8417073921,win,2021-09-26 00:48:52,1091.7000000000003,1863.7400000000002
8417073921,stake,2021-09-27 10:37:55,1863.7400000000002,1832.6000000000001
8417073921,win,2021-09-28 23:36:55,1832.6000000000001,1964.7700000000002
8417073921,bonus,2021-09-29 03:24:00,1964.7700000000002,2781.4300000000003
8417073921,stake,2021-10-03 17:51:33,2781.4300000000003,1369.0900000000004
8417073921,bonus,2021-10-07 23:49:26,1369.0900000000004,2028.5600000000004
8417073921,stake,2021-10-08 13:26:22,2028.5600000000004,1653.2800000000004
8417073921,win,2021-10-10 13:56:32,1653.2800000000004,2071.9000000000005
8417073921,stake,2021-10-13 01:19:54,2071.9000000000005,306.0800000000006
8417073921,withdrawal,2021-10-15 15:47:26,306.0800000000006,88.5200000000006
8417073921,stake,2021-10-16 13:56:04,88.5200000000006,74.47000000000061
8417073921,deposit,2021-10-18 10:47:49,74.47000000000061,251.63000000000062
8417073921,bonus,2021-10-23 23:01:02,251.63000000000062,493.29000000000065
8417073921,stake,2021-11-01 10:58:43,493.29000000000065,100.15000000000066
8417073921,win,2021-11-03 11:44:38,100.15000000000066,1045.2300000000007
8417073921,stake,2021-11-19 17:01:51,1045.2300000000007,914.8700000000007
8417073921,win,2021-11-20 07:31:22,914.8700000000007,981.3500000000007
8417073921,stake,2021-11-21 19:51:57,981.3500000000007,90.55000000000075
8417073921,win,2021-11-22 20:18:15,90.55000000000075,892.6700000000008
8417073921,stake,2021-11-23 12:27:49,892.6700000000008,15.30000000000075
8417073921,bonus,2021-11-27 06:30:45,15.30000000000075,470.10000000000076
8417073921,stake,2021-12-01 20:39:37,470.10000000000076,34.06000000000074
8417073921,withdrawal,2021-12-04 05:12:54,34.06000000000074,21.520000000000742
8417073921,stake,2021-12-11 09:40:37,21.520000000000742,3.4600000000007434
8417073921,withdrawal,2021-12-11 21:12:00,3.4600000000007434,0.19000000000074335
8417073921,win,2021-12-14 12:21:41,0.19000000000074335,202.13000000000073
8417073921,stake,2021-12-17 12:08:49,202.13000000000073,100.33000000000074
8417073921,win,2021-12-18 03:36:29,100.33000000000074,148.35000000000073
8417073921,stake,2021-12-27 17:02:08,148.35000000000073,83.89000000000074
8417073921,withdrawal,2021-12-30 12:49:25,83.89000000000074,67.18000000000075
8417073921,stake,2021-12-31 20:18:16,67.18000000000075,59.46000000000075
8417073921,win,2022-01-01 12:19:26,59.46000000000075,756.2300000000007
8417073921,stake,2022-01-02 21:02:49,756.2300000000007,407.3800000000007
8417073921,win,2022-01-04 02:31:52,407.3800000000007,1158.1200000000008
8417073921,stake,2022-01-04 08:09:25,1158.1200000000008,71.39000000000078
8417073921,win,2022-01-06 19:23:48,71.39000000000078,657.7800000000008
8417073921,stake,2022-01-09 20:04:18,657.7800000000008,376.8800000000008
8417073921,bonus,2022-01-10 20:19:27,376.8800000000008,727.1100000000008
8417073921,stake,2022-01-10 23:37:26,727.1100000000008,29.010000000000787
8417073921,bonus,2022-01-12 02:07:32,29.010000000000787,692.7800000000008
8417073921,stake,2022-01-21 23:27:16,692.7800000000008,154.5100000000008
8417073921,win,2022-01-25 06:47:11,154.5100000000008,262.2500000000008
8417073921,stake,2022-01-29 05:33:58,262.2500000000008,209.7800000000008
8417073921,win,2022-01-31 07:41:27,209.7800000000008,881.1900000000007
2378116701,bonus,2021-12-19 22:24:27,0,689.59
2378116701,stake,2021-12-22 11:53:53,689.59,216.73000000000002
2378116701,win,2021-12-31 17:05:05,216.73000000000002,401.20000000000005
2378116701,stake,2022-01-02 17:40:11,401.20000000000005,2.7600000000000477
2378116701,win,2022-01-04 07:48:26,2.7600000000000477,32.700000000000045
2378116701,stake,2022-01-04 12:45:52,32.700000000000045,10.290000000000045
2378116701,withdrawal,2022-01-09 07:10:17,10.290000000000045,6.480000000000045
2378116701,stake,2022-01-09 11:25:00,6.480000000000045,1.9500000000000446
2378116701,win,2022-01-12 04:51:09,1.9500000000000446,805.62
2378116701,stake,2022-01-13 13:48:10,805.62,563.66
2378116701,bonus,2022-01-13 17:09:47,563.66,689.42
2378116701,stake,2022-01-14 06:11:21,689.42,376.43999999999994
2378116701,bonus,2022-01-15 14:53:40,376.43999999999994,847.74
2378116701,stake,2022-01-15 20:12:59,847.74,450.89
2378116701,win,2022-01-17 13:18:32,450.89,563.03
2378116701,stake,2022-01-18 14:15:05,563.03,240.75
2378116701,win,2022-01-18 15:14:26,240.75,1062.44
2378116701,stake,2022-01-19 11:40:34,1062.44,1004.09
2378116701,win,2022-01-20 14:12:41,1004.09,1221.51
2378116701,stake,2022-01-20 18:23:17,1221.51,1005.17
2378116701,bonus,2022-01-21 00:41:06,1005.17,1378.62
2378116701,stake,2022-01-21 09:54:36,1378.62,983.9499999999998
2378116701,bonus,2022-01-23 19:50:53,983.9499999999998,1641.9299999999998
2378116701,stake,2022-01-25 06:18:06,1641.9299999999998,940.4299999999998
2378116701,win,2022-01-26 10:38:50,940.4299999999998,1006.4399999999998
2378116701,stake,2022-01-27 22:50:13,1006.4399999999998,803.3999999999999
2378116701,bonus,2022-01-28 23:25:19,803.3999999999999,1177.82
2378116701,stake,2022-01-31 17:35:44,1177.82,165.3499999999999
2378116701,win,2022-01-31 23:49:15,165.3499999999999,205.0099999999999
5452125578,deposit,2019-10-28 06:12:07,0,926.88
5452125578,stake,2019-11-18 14:11:47,926.88,532.01
5452125578,win,2019-11-20 05:48:37,532.01,554.62
5452125578,stake,2020-01-27 21:15:31,554.62,473.33
